Temperature,Humidity,Pressure,hour,Radiation
46,52,30.33,0,216.69
46,52,30.33,0,200.7
45,52,30.33,0,172.14
45,55,30.33,0,175.1
45,58,30.33,0,172.39
44,56,30.33,0,156.54
44,62,30.32,0,121.65
44,61,30.32,0,100.13
43,62,30.32,0,99.44
43,63,30.32,0,106.34
42,64,30.32,0,101.36
41,70,30.32,0,84.65
41,78,30.32,0,74.85
41,75,30.31,0,68.04
41,75,30.32,0,70.46
41,74,30.32,0,58.53
41,74,30.32,0,47.73
41,71,30.31,0,45.16
41,68,30.31,0,38.49
40,70,30.31,0,34.65
40,71,30.31,0,25.74
40,69,30.3,0,19.06
40,71,30.31,0,15.72
40,69,30.31,0,10.96
40,69,30.31,0,7.24
40,70,30.31,0,5.85
40,70,30.3,0,2.98
40,70,30.3,0,1.88
40,70,30.3,0,1.35
40,72,30.31,0,1.18
40,72,30.3,0,1.2
40,73,30.3,0,1.18
40,74,30.3,0,1.19
40,75,30.3,0,1.19
40,76,30.3,0,1.19
40,76,30.3,0,1.2
40,77,30.3,0,1.19
40,76,30.3,0,1.2
41,77,30.3,0,1.21
41,76,30.3,0,1.18
41,76,30.3,0,1.22
41,75,30.3,0,1.22
41,75,30.3,0,1.21
41,75,30.3,0,1.18
41,74,30.3,0,1.22
41,73,30.3,0,1.2
41,74,30.29,0,1.19
41,74,30.29,0,1.18
41,75,30.29,0,1.2
41,73,30.29,0,1.17
41,72,30.29,0,1.21
41,70,30.29,0,1.19
41,72,30.29,0,1.2
41,74,30.29,0,1.19
41,76,30.29,0,1.21
40,77,30.29,0,1.19
40,80,30.29,0,1.22
40,82,30.29,0,1.2
41,81,30.29,0,1.2
41,80,30.29,0,1.2
41,80,30.29,0,1.17
41,81,30.28,0,1.18
41,82,30.28,0,1.21
41,84,30.28,0,1.23
41,84,30.28,0,1.24
41,83,30.28,0,1.22
41,85,30.28,0,1.23
41,85,30.27,0,1.17
41,85,30.27,0,1.22
41,85,30.28,0,1.22
41,87,30.27,0,1.23
41,88,30.27,0,1.2
41,88,30.27,0,1.15
41,88,30.28,0,1.23
41,87,30.28,0,1.24
41,87,30.28,0,1.24
41,87,30.29,0,1.19
41,88,30.29,0,1.23
41,87,30.29,0,1.26
41,87,30.29,0,1.17
41,87,30.29,0,1.23
41,88,30.29,0,1.22
41,88,30.29,0,1.21
41,88,30.29,0,1.2
41,88,30.3,0,1.23
41,88,30.29,0,1.23
41,88,30.3,0,1.21
41,87,30.3,0,1.22
41,87,30.3,0,1.21
41,88,30.3,0,1.2
41,88,30.31,0,1.21
41,88,30.31,0,1.18
41,87,30.31,0,1.22
41,87,30.31,0,1.22
41,88,30.31,0,1.2
41,88,30.3,0,1.16
41,89,30.31,0,1.22
41,89,30.31,0,1.23
41,91,30.31,0,1.21
42,91,30.31,0,1.22
42,91,30.31,0,1.19
42,92,30.31,0,1.16
42,92,30.31,0,1.23
41,92,30.31,0,1.22
41,93,30.31,0,1.21
41,93,30.32,0,1.21
41,93,30.32,0,1.2
41,93,30.32,0,1.22
40,92,30.32,0,1.22
40,91,30.32,0,1.24
40,90,30.32,0,1.22
40,89,30.32,0,1.2
40,90,30.32,0,1.2
40,90,30.32,0,1.23
40,90,30.32,0,1.16
40,90,30.32,0,1.23
40,89,30.32,0,1.22
40,88,30.32,0,1.19
41,88,30.32,0,1.24
41,87,30.32,0,1.2
41,88,30.32,0,1.21
41,88,30.32,0,1.2
41,89,30.32,0,1.2
41,89,30.32,0,1.21
41,89,30.32,0,1.22
41,89,30.32,0,1.21
41,89,30.32,0,1.21
41,88,30.32,0,1.21
41,88,30.32,0,1.18
41,88,30.32,0,1.22
41,85,30.32,0,1.2
41,86,30.32,0,1.21
41,89,30.33,0,1.22
42,86,30.33,0,1.22
42,88,30.33,0,1.22
42,87,30.33,0,1.2
42,88,30.33,0,1.18
43,92,30.33,0,1.21
43,95,30.33,0,1.21
43,98,30.32,0,1.2
43,99,30.32,0,1.19
43,99,30.32,0,1.2
43,100,30.32,0,1.21
43,100,30.32,0,1.23
43,101,30.32,0,1.22
43,101,30.32,0,1.2
43,101,30.31,0,1.21
43,101,30.31,0,1.21
43,101,30.31,0,1.22
43,101,30.31,0,1.23
43,101,30.31,0,1.21
43,101,30.31,0,1.19
43,101,30.31,0,1.19
43,101,30.31,0,1.19
44,101,30.31,0,1.2
44,101,30.32,0,1.2
44,102,30.31,0,1.19
44,102,30.31,0,1.23
44,102,30.31,0,1.22
45,102,30.31,0,1.23
45,102,30.31,0,1.23
45,102,30.31,0,1.21
45,102,30.31,0,1.22
45,102,30.31,0,1.2
44,102,30.31,0,1.24
44,101,30.31,0,1.22
44,101,30.31,0,1.19
45,101,30.3,0,1.2
45,101,30.31,0,1.17
45,101,30.31,0,1.21
45,101,30.31,0,1.2
45,101,30.3,0,1.2
45,101,30.31,0,1.2
45,101,30.3,0,1.21
45,101,30.3,0,1.24
45,101,30.3,0,1.22
46,101,30.3,0,1.24
46,101,30.3,0,1.23
46,101,30.3,0,1.23
46,101,30.3,0,1.22
46,101,30.29,0,1.25
46,101,30.29,0,1.2
46,102,30.29,0,1.2
46,102,30.29,0,1.72
46,102,30.29,0,2.45
46,102,30.29,0,5.56
46,102,30.29,0,9.21
46,102,30.29,0,12.38
46,102,30.29,0,16.49
47,102,30.29,0,21.47
47,102,30.29,0,26.86
47,102,30.29,0,34.45
47,102,30.29,0,44.47
47,102,30.29,0,53.98
47,102,30.29,0,61.44
47,102,30.29,0,65.07
47,102,30.28,0,78.79
47,102,30.28,0,96.05
47,102,30.28,0,89.24
47,102,30.28,0,93.17
47,102,30.29,0,98.19
48,102,30.28,0,93.88
48,102,30.28,0,105.3
48,102,30.28,0,104.86
48,102,30.28,0,131.91
48,102,30.28,0,155.5
48,102,30.28,0,127.28
48,102,30.28,0,183.06
48,102,30.28,0,218.88
48,102,30.28,0,208.75
49,102,30.28,0,182.81
48,102,30.28,0,249.49
49,102,30.28,0,198.5
49,102,30.28,0,292.01
48,102,30.28,0,311.18
48,102,30.28,0,257.05
48,102,30.28,0,241.55
48,102,30.28,0,252.02
48,102,30.28,0,293.18
49,102,30.28,0,277.06
48,102,30.28,0,280.08
48,102,30.28,0,330.03
48,102,30.29,0,282.29
49,102,30.29,0,248.29
48,102,30.29,0,330.24
48,102,30.29,0,377.95
49,102,30.29,0,332.68
49,102,30.29,0,284.63
49,102,30.29,0,279.06
49,102,30.29,0,244.82
49,102,30.3,0,321.91
49,102,30.29,0,279.13
49,102,30.3,0,389.06
49,102,30.3,0,397.0
48,102,30.3,0,360.45
48,102,30.3,0,433.43
48,102,30.3,0,261.13
48,102,30.3,0,389.88
49,102,30.3,0,337.29
49,102,30.31,0,311.55
49,102,30.31,0,428.82
49,102,30.31,0,513.93
49,102,30.31,0,495.37
49,102,30.31,0,598.76
49,102,30.32,0,510.71
49,102,30.32,0,431.67
49,102,30.32,0,417.73
49,102,30.33,0,450.88
48,102,30.33,0,506.53
48,102,30.33,0,446.56
48,102,30.33,0,498.51
48,102,30.33,0,448.85
49,102,30.34,0,398.16
48,102,30.34,0,696.3
48,102,30.34,0,508.27
49,102,30.34,0,367.2
48,102,30.34,0,469.94
48,101,30.34,0,554.59
48,101,30.35,0,504.81
48,101,30.35,0,535.46
48,101,30.35,0,426.45
48,101,30.35,0,386.18
48,101,30.35,0,363.05
48,101,30.36,0,393.38
48,101,30.36,0,496.58
48,101,30.36,0,482.05
48,101,30.36,0,457.4
48,101,30.36,0,638.36
48,101,30.36,0,473.65
48,100,30.36,0,508.97
48,100,30.37,0,430.6
49,100,30.37,0,221.77
49,100,30.37,0,278.02
49,100,30.37,0,284.79
49,100,30.36,0,287.1
49,99,30.37,0,336.66
49,99,30.37,0,463.43
50,98,30.37,0,439.55
50,98,30.37,0,349.75
50,99,30.37,0,382.21
50,99,30.37,0,577.1
49,99,30.37,0,345.24
50,100,30.37,0,541.78
49,101,30.37,0,395.43
49,101,30.37,0,333.3
49,101,30.37,0,307.74
49,102,30.37,0,380.04
49,102,30.37,0,347.43
49,102,30.37,0,356.06
48,102,30.37,0,409.92
48,102,30.37,0,443.4
47,102,30.37,0,260.6
47,102,30.37,0,204.42
47,102,30.37,0,158.24
47,102,30.36,0,216.78
46,102,30.36,0,156.65
46,102,30.36,0,115.47
46,102,30.36,0,141.48
46,102,30.36,0,144.98
46,102,30.36,0,121.81
45,102,30.36,0,119.71
45,102,30.36,0,117.75
45,101,30.36,0,79.24
44,101,30.36,0,88.46
44,101,30.36,0,68.69
44,101,30.36,0,42.44
44,101,30.35,0,39.47
44,101,30.35,0,30.68
44,101,30.35,0,27.86
44,101,30.35,0,21.88
43,101,30.35,0,15.5
43,101,30.35,0,12.98
43,101,30.35,0,8.57
43,101,30.35,0,5.52
42,100,30.34,0,3.66
42,100,30.34,0,3.52
42,100,30.34,0,4.09
41,100,30.34,0,1.2
41,99,30.34,0,1.23
41,99,30.34,0,1.22
41,99,30.34,0,1.2
41,99,30.34,0,1.17
40,98,30.34,0,1.19
40,98,30.34,0,1.15
40,97,30.34,0,1.19
40,97,30.34,0,1.22
39,96,30.34,0,1.18
39,95,30.34,0,1.19
39,95,30.34,0,1.21
38,92,30.34,0,1.19
38,90,30.34,0,1.2
38,84,30.34,0,1.2
38,82,30.34,0,1.19
38,77,30.34,0,1.22
37,71,30.34,0,1.17
37,67,30.34,0,1.18
37,61,30.34,0,1.19
37,56,30.34,0,1.19
36,51,30.34,0,1.19
36,48,30.34,0,1.21
36,48,30.34,0,1.18
36,45,30.34,0,1.18
36,45,30.34,0,1.15
36,45,30.34,0,1.15
36,45,30.34,0,1.15
36,46,30.34,0,1.18
37,44,30.34,0,1.2
36,43,30.34,0,1.18
36,47,30.34,0,1.19
36,48,30.34,0,1.17
36,47,30.34,0,1.18
36,50,30.34,0,1.18
36,50,30.34,0,1.17
36,50,30.34,0,1.19
37,50,30.34,0,1.16
37,50,30.34,0,1.19
37,49,30.34,0,1.22
37,51,30.34,0,1.18
37,49,30.34,0,1.21
37,48,30.34,0,1.18
37,48,30.34,0,1.17
37,53,30.34,0,1.15
37,53,30.35,0,1.19
37,54,30.35,0,1.11
37,54,30.35,0,1.15
37,55,30.35,0,1.2
37,57,30.35,0,1.21
37,57,30.35,0,1.21
37,56,30.35,0,1.2
37,56,30.35,0,1.19
37,56,30.35,0,1.18
37,58,30.35,0,1.19
37,54,30.35,0,1.2
37,55,30.36,0,1.18
37,53,30.36,0,1.19
37,53,30.36,0,1.2
37,55,30.36,0,1.2
37,54,30.36,0,1.17
37,53,30.36,0,1.17
37,54,30.36,0,1.13
37,55,30.36,0,1.18
38,56,30.36,0,1.15
38,56,30.36,0,1.19
38,57,30.36,0,1.19
38,60,30.36,0,1.2
38,60,30.36,0,1.19
38,60,30.36,0,1.22
38,60,30.36,0,1.17
38,60,30.35,0,1.2
38,61,30.35,0,1.17
37,62,30.35,0,1.19
37,64,30.35,0,1.17
37,65,30.35,0,1.16
38,64,30.36,0,1.16
38,64,30.36,0,1.21
38,66,30.36,0,1.21
38,68,30.36,0,1.2
39,69,30.36,0,1.2
39,71,30.36,0,1.18
40,76,30.36,0,1.18
40,81,30.36,0,1.17
40,86,30.36,0,1.18
40,91,30.36,0,1.19
40,97,30.36,0,1.18
40,98,30.37,0,1.18
41,99,30.36,0,1.18
41,100,30.36,0,1.21
41,100,30.37,0,1.19
42,100,30.37,0,1.16
42,100,30.37,0,1.22
42,100,30.37,0,1.18
42,100,30.37,0,1.23
41,100,30.37,0,1.14
41,100,30.37,0,1.2
41,99,30.37,0,1.2
41,99,30.38,0,1.2
41,99,30.37,0,1.22
41,99,30.37,0,1.2
41,98,30.37,0,1.18
41,98,30.38,0,1.18
40,96,30.38,0,1.21
40,96,30.38,0,1.17
40,95,30.37,0,1.19
40,93,30.38,0,1.21
40,91,30.38,0,1.16
40,89,30.38,0,1.16
40,85,30.38,0,1.22
40,81,30.38,0,1.19
40,75,30.38,0,1.19
40,68,30.38,0,1.2
39,71,30.38,0,1.16
40,76,30.38,0,1.19
40,73,30.38,0,1.18
40,76,30.38,0,1.19
40,77,30.38,0,1.19
40,75,30.38,0,1.17
40,74,30.38,0,1.19
40,79,30.38,0,1.23
40,83,30.38,0,1.22
41,87,30.38,0,1.19
41,88,30.38,0,1.18
41,89,30.38,0,1.19
41,91,30.37,0,1.19
41,96,30.37,0,1.2
41,101,30.37,0,1.2
41,101,30.37,0,1.16
42,101,30.37,0,1.2
42,102,30.37,0,1.19
43,102,30.37,0,1.2
43,102,30.37,0,1.18
43,102,30.37,0,1.18
43,102,30.37,0,1.2
43,102,30.37,0,1.22
42,101,30.36,0,1.2
42,101,30.36,0,1.19
43,101,30.36,0,1.18
43,101,30.36,0,1.19
43,101,30.36,0,1.19
43,101,30.36,0,1.19
43,101,30.36,0,1.17
44,101,30.36,0,1.23
44,101,30.36,0,1.21
44,101,30.36,0,1.2
44,101,30.36,0,1.19
44,101,30.36,0,1.21
44,101,30.35,0,1.21
45,101,30.35,0,1.2
45,101,30.35,0,1.21
45,101,30.36,0,1.61
45,101,30.36,0,2.61
45,101,30.35,0,3.73
45,101,30.35,0,5.73
46,101,30.35,0,7.94
46,100,30.35,0,11.06
46,100,30.35,0,16.54
46,100,30.35,0,25.26
47,100,30.35,0,31.29
47,100,30.34,0,43.77
47,100,30.34,0,46.08
47,100,30.34,0,66.71
47,99,30.34,0,90.33
48,99,30.34,0,90.52
48,98,30.34,0,87.21
48,98,30.34,0,84.23
48,97,30.34,0,115.38
49,96,30.34,0,142.14
49,94,30.34,0,169.86
48,96,30.34,0,203.63
48,95,30.34,0,248.71
48,96,30.34,0,267.15
47,99,30.34,0,243.14
47,101,30.35,0,338.89
47,100,30.35,0,406.29
47,100,30.35,0,277.99
47,100,30.35,0,267.59
47,100,30.35,0,267.6
48,100,30.35,0,141.25
48,100,30.35,0,287.88
48,99,30.35,0,363.51
49,100,30.35,0,248.81
49,99,30.35,0,230.32
49,99,30.35,0,194.64
50,99,30.35,0,266.4
50,98,30.35,0,368.24
50,98,30.35,0,369.07
50,98,30.35,0,397.05
51,98,30.35,0,736.56
51,98,30.34,0,387.79
50,98,30.34,0,657.28
50,98,30.34,0,628.36
50,98,30.34,0,379.6
51,97,30.34,0,416.83
51,96,30.35,0,293.76
51,96,30.35,0,477.94
51,95,30.35,0,313.71
51,94,30.35,0,653.32
51,97,30.35,0,318.03
51,98,30.35,0,579.66
51,96,30.35,0,401.46
51,95,30.35,0,501.5
51,94,30.35,0,433.53
51,96,30.36,0,610.04
51,96,30.36,0,472.19
52,95,30.36,0,358.92
52,95,30.36,0,470.89
51,92,30.36,0,1079.18
51,92,30.36,0,585.42
52,93,30.37,0,750.05
52,93,30.37,0,1157.27
52,90,30.37,0,466.04
52,88,30.37,0,593.25
52,90,30.37,0,604.99
52,89,30.38,0,621.32
52,89,30.38,0,482.24
52,89,30.38,0,1045.66
52,92,30.38,0,525.89
51,91,30.39,0,965.94
51,90,30.39,0,1050.63
50,94,30.39,0,958.83
50,97,30.39,0,637.62
50,98,30.39,0,626.94
50,97,30.39,0,626.45
51,96,30.4,0,575.39
51,96,30.4,0,422.33
52,95,30.4,0,873.65
52,93,30.4,0,597.6
51,92,30.41,0,809.52
51,91,30.41,0,636.19
50,92,30.41,0,638.58
49,98,30.41,0,879.92
49,98,30.41,0,544.39
48,99,30.41,0,651.16
48,99,30.41,0,242.21
49,99,30.41,0,450.88
50,99,30.41,0,280.56
50,100,30.41,0,876.37
50,99,30.41,0,708.04
50,99,30.41,0,852.62
50,99,30.41,0,454.16
50,98,30.42,0,641.69
50,98,30.42,0,599.33
50,98,30.42,0,512.76
50,97,30.42,0,526.68
50,97,30.42,0,383.52
50,96,30.42,0,550.96
50,96,30.42,0,553.69
50,95,30.42,0,364.53
50,96,30.42,0,545.3
49,96,30.42,0,552.31
49,96,30.42,0,545.2
49,96,30.42,0,309.46
49,95,30.42,0,276.53
49,94,30.43,0,201.64
49,94,30.43,0,293.96
49,95,30.42,0,322.97
49,96,30.42,0,414.06
48,97,30.42,0,617.89
48,96,30.42,0,254.03
48,95,30.42,0,196.12
47,94,30.42,0,242.69
48,93,30.42,0,180.73
48,91,30.42,0,257.53
48,96,30.42,0,253.41
47,99,30.42,0,354.0
46,100,30.42,0,297.68
46,100,30.42,0,238.6
45,100,30.42,0,166.02
45,100,30.42,0,177.78
45,99,30.42,0,83.9
45,99,30.41,0,72.06
45,99,30.41,0,74.78
44,99,30.41,0,49.51
44,98,30.41,0,51.46
44,98,30.41,0,42.02
44,97,30.41,0,38.58
44,96,30.41,0,39.54
44,95,30.41,0,28.77
43,93,30.4,0,23.7
43,91,30.4,0,20.24
43,88,30.4,0,17.9
43,86,30.4,0,9.86
43,82,30.4,0,7.47
42,79,30.4,0,4.96
42,75,30.4,0,3.04
42,73,30.4,0,1.88
41,70,30.4,0,1.2
41,69,30.4,0,1.17
41,70,30.4,0,1.24
41,69,30.39,0,1.2
41,66,30.39,0,1.19
41,67,30.39,0,1.19
40,69,30.39,0,1.2
41,68,30.39,0,1.18
41,64,30.39,0,1.16
41,62,30.39,0,1.21
40,67,30.39,0,1.17
41,69,30.39,0,1.21
41,69,30.39,0,1.18
41,67,30.39,0,1.21
41,70,30.39,0,1.19
41,73,30.39,0,1.2
41,76,30.39,0,1.21
41,79,30.39,0,1.16
42,81,30.39,0,1.23
42,87,30.39,0,1.2
42,90,30.39,0,1.21
42,96,30.39,0,1.19
42,98,30.39,0,1.2
43,99,30.39,0,1.21
43,99,30.39,0,1.19
44,99,30.39,0,1.19
44,99,30.39,0,1.18
44,99,30.39,0,1.21
44,99,30.39,0,1.19
44,99,30.39,0,1.19
44,99,30.39,0,1.21
44,99,30.39,0,1.18
44,99,30.39,0,1.22
44,99,30.39,0,1.21
44,98,30.39,0,1.22
44,98,30.39,0,1.22
44,98,30.39,0,1.2
44,98,30.39,0,1.2
44,98,30.39,0,1.19
44,97,30.39,0,1.21
44,97,30.39,0,1.22
44,96,30.39,0,1.21
44,95,30.39,0,1.2
44,94,30.4,0,1.22
44,93,30.4,0,1.19
44,92,30.4,0,1.21
43,90,30.4,0,1.21
43,85,30.4,0,1.23
43,80,30.4,0,1.2
43,73,30.4,0,1.19
43,64,30.4,0,1.19
43,57,30.41,0,1.22
43,43,30.41,0,1.21
42,34,30.41,0,1.21
42,34,30.41,0,1.2
42,34,30.41,0,1.19
42,35,30.41,0,1.17
42,35,30.41,0,1.16
42,35,30.42,0,1.17
43,34,30.42,0,1.21
43,33,30.42,0,1.22
43,33,30.42,0,1.2
43,32,30.42,0,1.16
43,32,30.42,0,1.19
43,31,30.42,0,1.2
43,31,30.42,0,1.21
44,31,30.43,0,1.23
44,31,30.43,0,1.22
43,30,30.43,0,1.22
43,30,30.43,0,1.21
43,30,30.43,0,1.2
43,31,30.43,0,1.2
43,31,30.43,0,1.2
43,31,30.43,0,1.22
44,31,30.43,0,1.18
44,32,30.43,0,1.19
44,31,30.43,0,1.2
44,31,30.44,0,1.19
44,32,30.44,0,1.21
44,31,30.44,0,1.19
44,31,30.44,0,1.21
44,31,30.44,0,1.21
44,31,30.44,0,1.22
44,31,30.45,0,1.22
44,32,30.44,0,1.2
44,32,30.45,0,1.22
44,33,30.45,0,1.19
44,32,30.45,0,1.2
44,32,30.45,0,1.18
44,33,30.45,0,1.19
44,33,30.45,0,1.19
44,33,30.45,0,1.18
44,32,30.45,0,1.21
44,32,30.45,0,1.2
44,32,30.45,0,1.22
44,32,30.45,0,1.21
44,31,30.45,0,1.24
44,30,30.45,0,1.19
44,29,30.45,0,1.22
44,29,30.45,0,1.2
44,28,30.45,0,1.22
44,28,30.45,0,1.23
44,28,30.45,0,1.22
44,28,30.45,0,1.21
44,28,30.45,0,1.2
44,28,30.45,0,1.22
44,27,30.45,0,1.19
44,27,30.45,0,1.19
43,27,30.45,0,1.23
43,27,30.45,0,1.21
43,27,30.45,0,1.23
43,26,30.45,0,1.22
43,26,30.45,0,1.22
43,26,30.46,0,1.18
43,26,30.45,0,1.21
44,25,30.45,0,1.2
44,24,30.46,0,1.22
44,24,30.46,0,1.2
44,23,30.46,0,1.21
44,24,30.46,0,1.19
44,26,30.45,0,1.19
44,26,30.45,0,1.2
44,28,30.46,0,1.2
44,31,30.46,0,1.19
44,30,30.45,0,1.22
45,29,30.45,0,1.2
45,29,30.45,0,1.19
46,26,30.45,0,1.21
46,26,30.45,0,1.21
46,25,30.45,0,1.18
47,25,30.45,0,1.2
47,24,30.45,0,1.23
47,22,30.44,0,1.22
47,25,30.44,0,1.22
48,24,30.44,0,1.23
48,24,30.44,0,1.25
48,25,30.44,0,1.23
48,22,30.44,0,1.21
48,25,30.43,0,1.21
48,26,30.43,0,1.26
48,26,30.43,0,1.21
48,26,30.43,0,1.22
48,25,30.43,0,1.21
48,26,30.43,0,1.21
49,26,30.43,0,1.2
49,26,30.42,0,1.24
49,26,30.43,0,1.22
49,27,30.43,0,1.21
49,28,30.42,0,1.23
50,26,30.42,0,1.21
50,25,30.42,0,1.2
50,26,30.42,0,1.61
50,26,30.42,0,4.86
51,26,30.42,0,6.64
51,26,30.42,0,9.5
51,25,30.42,0,12.53
52,24,30.42,0,16.47
52,24,30.42,0,19.57
53,24,30.42,0,32.69
53,24,30.41,0,44.14
54,23,30.41,0,59.74
55,23,30.41,0,79.19
55,23,30.41,0,103.1
56,22,30.41,0,136.22
56,21,30.41,0,171.63
56,21,30.41,0,203.04
56,21,30.4,0,239.09
56,22,30.4,0,270.97
56,21,30.4,0,310.39
56,21,30.4,0,216.61
57,22,30.4,0,242.33
57,20,30.4,0,415.25
57,20,30.4,0,436.09
56,20,30.4,0,436.29
56,21,30.4,0,452.2
56,21,30.4,0,227.89
56,21,30.4,0,272.95
56,22,30.4,0,294.52
57,21,30.4,0,243.41
57,21,30.39,0,361.26
57,22,30.39,0,598.94
57,20,30.39,0,587.35
58,22,30.39,0,600.19
57,21,30.39,0,597.99
57,27,30.39,0,612.39
57,26,30.39,0,657.43
57,24,30.39,0,493.01
58,25,30.39,0,504.94
57,28,30.39,0,597.21
57,26,30.39,0,672.98
57,27,30.39,0,503.89
58,30,30.39,0,384.78
58,32,30.39,0,792.57
58,31,30.39,0,773.46
58,31,30.39,0,657.59
58,25,30.39,0,548.6
58,30,30.39,0,628.0
58,27,30.39,0,760.47
58,27,30.39,0,761.18
58,27,30.39,0,768.37
58,29,30.39,0,776.36
59,26,30.4,0,784.72
58,25,30.4,0,794.77
58,26,30.4,0,803.23
58,25,30.4,0,809.85
58,23,30.4,0,816.98
58,23,30.4,0,825.48
58,22,30.41,0,831.47
58,21,30.41,0,837.26
58,23,30.41,0,842.03
59,22,30.41,0,848.9
59,21,30.41,0,853.37
59,20,30.41,0,856.97
59,22,30.41,0,859.57
59,22,30.41,0,862.73
59,22,30.42,0,864.31
59,20,30.42,0,867.57
59,19,30.42,0,869.6
59,20,30.42,0,869.49
59,20,30.43,0,870.52
59,20,30.43,0,869.51
59,20,30.43,0,869.68
59,20,30.44,0,867.27
59,20,30.44,0,865.17
59,20,30.44,0,863.85
59,22,30.44,0,860.6
59,21,30.44,0,857.14
60,22,30.45,0,853.01
59,21,30.45,0,849.89
59,18,30.45,0,845.72
59,19,30.45,0,840.36
59,19,30.45,0,834.5
59,19,30.45,0,827.29
59,17,30.46,0,820.87
60,19,30.46,0,812.75
60,18,30.46,0,806.78
60,19,30.46,0,798.78
59,18,30.46,0,790.83
59,18,30.46,0,782.18
59,19,30.46,0,771.54
58,20,30.46,0,761.68
58,20,30.46,0,750.76
58,20,30.46,0,739.34
58,20,30.47,0,728.36
58,20,30.47,0,715.45
58,20,30.47,0,703.01
58,20,30.47,0,690.39
58,20,30.47,0,676.76
58,20,30.46,0,663.72
58,19,30.47,0,650.52
58,19,30.47,0,635.77
58,19,30.46,0,620.59
57,19,30.47,0,604.96
57,20,30.47,0,591.1
57,20,30.47,0,574.33
57,20,30.47,0,559.39
56,20,30.47,0,543.26
56,20,30.47,0,525.72
56,21,30.47,0,508.97
55,20,30.47,0,491.9
55,20,30.46,0,479.51
54,21,30.47,0,449.2
54,21,30.47,0,409.18
53,21,30.46,0,365.16
53,23,30.46,0,408.04
52,24,30.46,0,400.94
52,24,30.46,0,375.56
51,25,30.46,0,348.94
50,25,30.46,0,295.44
50,26,30.46,0,280.17
49,28,30.46,0,264.37
48,29,30.46,0,245.46
48,29,30.46,0,75.91
48,30,30.45,0,69.53
47,30,30.45,0,58.31
47,30,30.45,0,55.21
47,31,30.45,0,60.15
47,32,30.45,0,51.7
46,32,30.45,0,46.9
46,32,30.44,0,46.9
46,33,30.44,0,43.82
46,33,30.44,0,30.48
46,32,30.44,0,21.48
46,31,30.44,0,14.41
46,31,30.44,0,10.02
46,30,30.44,0,5.97
47,30,30.44,0,3.45
46,30,30.43,0,4.59
46,31,30.43,0,1.26
46,30,30.43,0,1.2
47,30,30.43,0,1.16
47,29,30.43,0,1.23
47,29,30.42,0,1.18
46,30,30.42,0,1.2
46,30,30.42,0,1.23
46,30,30.42,0,1.23
46,30,30.42,0,1.2
46,31,30.42,0,1.21
46,31,30.42,0,1.22
46,30,30.41,0,1.23
46,30,30.41,0,1.22
46,30,30.41,0,1.23
46,30,30.41,0,1.22
46,30,30.41,0,1.22
46,30,30.41,0,1.22
46,30,30.41,0,1.23
46,31,30.41,0,1.21
46,30,30.41,0,1.22
46,31,30.41,0,1.22
46,30,30.41,0,1.22
46,31,30.4,0,1.22
46,31,30.4,0,1.22
46,31,30.4,0,1.22
45,32,30.4,0,1.21
46,32,30.4,0,1.18
46,32,30.4,0,1.23
46,31,30.4,0,1.2
45,32,30.4,0,1.21
45,33,30.4,0,1.19
45,33,30.4,0,1.22
45,34,30.4,0,1.24
45,35,30.4,0,1.22
45,36,30.4,0,1.2
45,36,30.4,0,1.23
45,36,30.41,0,1.23
45,36,30.41,0,1.2
45,37,30.41,0,1.18
46,36,30.41,0,1.23
46,37,30.41,0,1.24
46,37,30.41,0,1.2
46,37,30.42,0,1.23
46,38,30.41,0,1.2
45,40,30.42,0,1.21
45,42,30.42,0,1.24
44,44,30.42,0,1.21
44,48,30.42,0,1.2
44,52,30.42,0,1.2
43,54,30.42,0,1.24
42,69,30.42,0,1.22
42,92,30.43,0,1.21
43,94,30.43,0,1.2
43,92,30.43,0,1.24
43,93,30.43,0,1.24
43,90,30.43,0,1.19
43,91,30.43,0,1.21
43,92,30.43,0,1.21
43,92,30.43,0,1.21
43,93,30.44,0,1.23
43,91,30.44,0,1.22
43,89,30.44,0,1.19
42,84,30.44,0,1.17
41,86,30.44,0,1.2
40,87,30.44,0,1.19
40,91,30.44,0,1.24
40,91,30.44,0,1.2
41,89,30.44,0,1.2
41,83,30.45,0,1.23
41,81,30.44,0,1.2
41,75,30.45,0,1.19
41,61,30.44,0,1.24
42,62,30.45,0,1.2
42,65,30.44,0,1.24
43,49,30.45,0,1.22
44,41,30.45,0,1.19
45,33,30.45,0,1.21
44,34,30.45,0,1.21
44,35,30.45,0,1.23
44,36,30.45,0,1.22
44,37,30.45,0,1.23
44,41,30.45,0,1.19
44,42,30.45,0,1.2
44,41,30.45,0,1.19
43,44,30.45,0,1.21
42,55,30.46,0,1.18
41,73,30.46,0,1.19
41,83,30.46,0,1.17
40,90,30.46,0,1.21
41,97,30.46,0,1.21
41,97,30.46,0,1.22
41,96,30.47,0,1.17
42,95,30.47,0,1.2
42,94,30.47,0,1.2
42,93,30.47,0,1.19
43,90,30.47,0,1.21
43,81,30.47,0,1.2
44,73,30.47,0,1.23
44,62,30.47,0,1.24
45,57,30.47,0,1.22
45,51,30.47,0,1.19
45,55,30.47,0,1.2
45,50,30.47,0,1.22
45,65,30.47,0,1.21
46,48,30.47,0,1.22
